id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
5109445939,"I don't have time to wait for Wikia support to reply, please unblock me. I don't want to wait 16 days, 384 hours to edit again. Just unblock me so i can edit on all wikias and on my wiki, Memory Delta wiki. You blocked me, if you just unblock me i will leave you alone on wiki. Just unblock me already!.  I don't want to wait 16 days, 384 hours, that's a long time.98.236.110.176",0,0,0,0,0,0
5128459198,You just ignored several things said in recent posts. That is either incompetent or rude. It certainly won't help you win the day.,0,0,0,0,0,0
5129602693,"""

Racial Policies/White Discrimination?
""""There has been increasing discrimination against white running backs, defensive backs, and receivers, who have been less and less visible for the last 25 years. In 2005, a minimal majority of offensive linemen are white. Most quarterbacks, punters, and kickers are white, while almost all running backs, wide receivers, defensive backs, defensive linemen, safeties, punt returners, and kickoff returners are black.""""
These sentences are awkward, and fairly innacurate.  There are a number of very talented running backs and wide receivers of all ethnicities.  There are also many punt returners and kickoff returners of all ethnicities - I'd like to see where this person got their information.  Moreover, to say that there is discrimination against one group simply because it's mostly filled by another ethnic group is innacurate.  For us to write in an encyclopedic article that there is discrimination, we should have some, you know, evidence of it.  
If there are no sources, it is best to remove it.  (Talk) """,0,0,0,0,0,0
5131414348,"""

 Philippe Eidel 

Your PROD of the above article  with this rationale: """"Possibly fails WP:BIO rules for notability"""" seems to be quite hasty.  It may of course """"possibly"""" fail WP:N, but a quick Google search racks up plenty of hits that suggest otherwise, and so does a Gbooks search.  Please pay attention to WP:BEFORE before you send other editors scrambling for sources.  I'm particularly concerned that your edit history shows that you have nominated about 50 articles for deletion over the last 7 days.  Spot checks reveal that your nominations often concern lack of sources, that the article is poorly written, etc.  Please note that articles are deleted for lack of potential for improvement, not for being in a bad shape at present.  I refer to WP:ATD for details.  (I did note, that you rightly nominated some junk for deletion also)    """,0,0,0,0,0,0
5141607873,...it doesn't really change anything/make a difference if NHN is a sockpuppetesque rather than meatpuppetesque.,0,0,0,0,0,0
5143194874,"The links issue again==
Wafulz can you please respond to my comments and questions about the links (and the article in general). I'm talking about Here (we need to get the links back pronto), and at the bottom of the page (about the citations). Also you may have to explain to Skip what in-line citations are, because he's now attempting to revert any sourcing I do. Thanks  

==",0,0,0,0,0,0
5148693922,"It is not promotional, it's all factual. Young Life stands by their mission statement and runs their ministry by it. How is simple fact promotional? It's a FACT that Young Life and it's associated ministries (Young Lives, Capernaum, etc.) devote their time to telling high school kids and others about Jesus Christ. Just like grass is green, Young Life exists to spread the good news of the gospel of Jesus Christ.",0,0,0,0,0,0
5154877654,"That user adds other stuff to an article when that stuff is not true. Look, can you just unblock me?",0,0,0,0,0,0
5155134369,"I responeded here User talk:Ugen64, thinking you were ugen. Amazing how agreeable mussolini is on paper, eh. I prob would have voted for him if he was saying stuff like that.  Spade 23:12, 30 Mar 2004 (UTC)",0,0,0,0,0,0
5184543663,"Mbenga 

Please provide a reliable source for DJ Mbenga being a future hall-of-famer. If you can't do so, you cannot portray him as a future HOFer.",0,0,0,0,0,0
5200557846,theres these 2 at fuck in school bathroom and its at florence hight school,1,0,1,0,0,0
5205241476,"Dutch Gold
You claim in the article that it is in fact Orangeboom that manufactures the beer. Have you a citation for this? Also, you claim that the brewery mentioned on the can is a fictional one. Is this true? I find this all very interesting, and as you are Dutch you know better than I do, but I'd like some references if at all possible. regards.",0,0,0,0,0,0
5217417208,Done. Perhaps a list to include items (Talon Mercs / 10mm sub) is usefull?,0,0,0,0,0,0
5218235480,"""
Fine. Then why did you delete all recent sourced edits, including even categorization of this article as a """"conspiracy theory"""", in violation of 3RR rule?  """,0,0,0,0,0,0
5237257810,""" school. (P.S. I'm fairly sure that you will """"check back."""" Hi!) talk to me """,0,0,0,0,0,0
5250139113,"""

Wikipedia is not the place to publish original research.  Wikipedia will only give a """"balanced view"""" if such a view can be supported with citations from published literature, preferably peer-reviewed scientific literature.  Equally important, Wikipedia is a reference encyclopedia that has an obligation to note that this hypothesis is not currently accepted by any mainstream, reputable medical organization (CCHR doesn't count, as they are neither reputable nor are they a medical organization).  

Perhaps, instead of attempting to convince the Wikipedia audience as to the veracity of these claims, you would be better off attempting to publish research and convince scientists and researchers of the validity of these claims using evidence.  You mention that you are a psychologist.  I do not know about psychologists across the pond, but in the US, the American Psychological Association, the specialty society that represents and speaks for American psychologists, has been quite clear in stating their support for the mainstream view that ADHD represents a serious neurological behavioral problem.  The American Psychological Association has also not endorsed this Social Construct hypothesis, and many of their statements contradict this hypothesis.

In fact, the APA even has a page set up specifically for ADHD:
http://www.apa.org/topics/topicadhd.html

Now, as I mentioned, I am not as familiar with practice in the UK, but I did manage to find the NICE clinical practice guidelines for ADHD.  They can be found here:
http://www.nice.org.uk/nicemedia/pdf/CG72FullGuideline.pdf

In any event, the problem has nothing to do with anyone being """"wedded"""" to any notion, but rather that the proponents of this hypothesis have published very little research and have so far failed to convince the vast majority of researchers in their field as to the merits of their proposal.  First must come the research, the evidence, independently verifiable information that can be cited to support the hypothesis.  That must come first, before you can expect to see any sort of """"balanced view.""""""",0,0,0,0,0,0
5251479682,""".

 Kids Named Espn?? 

""""There are at least 22 children named after the network."""" Are you kidding me? Anyone who names their kid after a cable channel dosen't deserve children. Please provide some citations as this appears to be vandalism. I can't believe this""",0,0,0,0,0,0
5280207195,"""

Welcome

Hello and welcome to Wikipedia!  We appreciate encyclopedic contributions, but some of your recent contributions do not conform to our policies.  For more information on this, see
Wikipedia's policies on vandalism
Policies on banned or discouraged content

If you'd like to experiment with the wiki's syntax, please do so on Wikipedia:Sandbox rather than in articles.

If you still have questions, there is a new contributor's help page, or you can write {{helpme}} below this message along with a question and someone will be along to answer it shortly.  You may also find the following pages useful for a general introduction to Wikipedia.
The five pillars of Wikipedia
How to edit a page
Help pages
Tutorial
How to write a great article
Manual of Style
Policy on neutral point of view
Guideline on external links
Guideline on conflict of interest
I hope you enjoy editing Wikipedia!  Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. Feel free to write a note on the bottom of  if you want to get in touch with me. Again, welcome!   
Category:WelcomeBotResearch""",0,0,0,0,0,0
5281435396,"""
I've decided to start a good Wikipedia account, so I can show you that I can do good to Wikipedia. Please accept my apology above, and I will create no more """"WackyWizzlepenis"""" articles.  """,0,0,0,0,0,0
5285933881,"WikiTheClown
Welcome to Wikipedia. Although everyone is welcome to contribute to Wikipedia, at least one of your recent edits, such as when you reverted my edit to Ibanez, shows you to be a rediculous fuck.  Please refrain from being a rediculous fuck.",1,0,1,0,1,0
5286924267,"First I want to mention that I deeply appreciate your candid, frank, and friendly response.  It is refreshing to meet another Wikipedian who doesn't see any need to bite someone's head off just because of a mistake, whatever the size.  Not that most Wikipedians do that, but cordiality is still nice.  Yes, I agree that I should resist the urge to correct other people's comments.  For me, the ill will is a much bigger factor, especially because I always try to be very careful to never change the meaning of a comment, but it is still a risk, as you say.

You're right, the edits are old and the link eventually gets you there.  These are trivial changes, but I find value in them.  It is true that the servers don't spend much time on redirects, but I still would like all links going directly to the article they refer to.  Not that that will ever happen to all of WP, or even EN WP, but I can help.  Actually, I started fixing the redirecting links to that particular page because I wanted to make sure there were no double redirects, which would be a problem, and one worth fixing.  Being a perfectionist, I decided to go ahead and fix all the redirecting links instead of just the double redirects (I want a nice, clean Whatlinkshere page, with no indentions ).  A large percentage of the redirects I am fixing are on (main) namespace pages, not on talk pages, and in those cases I also fix the visible spelling of the link when it is wrong, since that should be right.  So I am doing what you were saying about fixing the article pages.  On talk pages (and even in archives), I have been fixing the appearance as well as the link target, but I think I'll change my policy based on your well-made point: I'm only going to change the link target, nothing about the appearance.  Does that seem reasonable?

I am interested in AWB, but I haven't really looked into it much.  Thanks for the tip.

My login problem is a toughie, as far as I can tell.  What happens is this: I click the register/login link at the top right of the page.  I enter my username and password.  It says I have successfully logged in, and even shows my username, etc., in the upper right.  But then, as soon as I switch to another page, I am logged out again.  I have checked my cookies, and I am accepting cookies from all Wikimedia projects that I'm working on.  It is possible it is a firewall problem, but I have no idea how to fix that.  And it isn't just at the school where I work: I can't login on computers in cybercafes in the area either.  Maybe they all have the same type of firewall or something, but I never had this problem until around December 2006, which was about the time our school changed its ISP.  I don't know if that is related, but if that is the case, it seems strange that I can't even login when I'm off-campus.  A bit of a puzzler, isn't it?

BTW, if you don't mind me saying so, I noticed that your contribs link in your signature doesn't go to your contributions page.  The link should read [[Special:Contributions/Flex]], not [[Special:Contributions:Flex]].  Better to catch it now than later.
|talk",0,0,0,0,0,0
5311718266,"question above. 
[edit]
How do I change my username?
See Wikipedia:Changing username. 
[edit]
Who owns Wikipedia?
See who owns Wikipedia.",0,0,0,0,0,0
5352401656,The burden of evidence lies with the editor who adds or restores material. You may remove any material lacking a reliable source that directly supports it (although an alternate procedure would be to add a citation needed tag). How quickly this should happen depends on the material and the overall state of the article. Editors might object if you remove material without giving them time to provide references,0,0,0,0,0,0
5363792142,"""

 Un-Protection of User_talk:Promethean 

I personally would have left the edit protection on for at least 6 hours. Bu you seem to know what your doing as long as you have the page watchlisted, the little darlings will be back no doubt...   (talk) """,0,0,0,0,0,0
5373621756,"The Irony

Did you not see the funny side of me editing the vandalism page with an act of vandalism, I thought it was pretty Banksy-esq",0,0,0,0,0,0
5374096044,"June 2010 
 Please stop adding unreferenced controversial biographical content to articles or any other Wikipedia page, as you did at Kaká. Content of this nature could be regarded as defamatory and is in violation of Wikipedia policy. If you continue, you may be blocked from editing Wikipedia.",0,0,0,0,0,0
5400097140,"Since no one has answered this question, and I fall into the category you describe, I'll, ah...bite.  (I know, I knowsuch bad taste, ugh, but it's hard to not use these kinds of metaphors when talking about the subject.)  I can understand the concern, but let me tell you my experience about reading this marvelous article.  Moni, you really are courageous for taking this article on.  I stopped reading it as an editor, and couldn't stop.  It felt like I was reading a story, one that captivated me, and as is often the case when I'm reading a story with a lot of players in it, I did forget who everyone was.  However, I was okay with that because that's often my experience when dealing with a large cast of characters.  I forget the details, like who did what and when and to whom, but I either go back and fill in what I've missed or forgotten about, or I was go with the flow and trust that the players are important.  The latter is what happened as I read this article.So this is my long-winded way of saying that perhaps forgetting the cast is part and parcel of the fact that so many people are involved.  Everyone's story is important, and you had to pick and choose what to include here.  I don't think it's something you should concern yourself about, since I'm not sure there's much you could do to remedy the situation, anyway.  And I'm so sure that you should.  Hope this helps.",0,0,0,0,0,0
